"Locale","Image","Title","Sales Rank: Current","Sales Rank: 90 days avg.","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Subcategory Sales Ranks","Bought in past month","Reviews: Rating","Reviews: Review Count","Ratings - Format Specific","Review Count - Format Specific","Last Price Change","Buy Box 🚚: Current","Buy Box 🚚: 90 days avg.","Buy Box 🚚: Stock","Buy Box 🚚: 90 days OOS","Buy Box Seller","Buy Box: Is FBA","Buy Box: Unqualified","Amazon: Current","Amazon: 90 days avg.","Amazon: 90 days OOS","New: Current","New: 90 days avg.","New: 90 days OOS","New, 3rd Party FBA: Current","New, 3rd Party FBA: 90 days avg.","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM 🚚: Current","New, 3rd Party FBM 🚚: 90 days avg.","New, Prime exclusive: Current","New, Prime exclusive: 90 days avg.","Lightning Deals: Current","Lightning Deals: Upcoming Deal","Buy Box Used 🚚: Current","Buy Box Used 🚚: 90 days avg.","Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days OOS","Used, like new 🚚: Current","Used, like new 🚚: 90 days avg.","Used, very good 🚚: Current","Used, very good 🚚: 90 days avg.","Used, good 🚚: Current","Used, good 🚚: 90 days avg.","Used, acceptable 🚚: Current","Used, acceptable 🚚: 90 days avg.","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","List Price: Current","List Price: 90 days avg.","Rental: Current","Rental: 90 days avg.","eBay New 🚚: Current","eBay New 🚚: 90 days avg.","eBay Used 🚚: Current","eBay Used 🚚: 90 days avg.","New Offer Count: Current","New Offer Count: 90 days avg.","Count of retrieved live offers: New, FBA","Count of retrieved live offers: New, FBM","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","Categories: Root","Categories: Sub","Categories: Tree","Categories: Launchpad","ASIN","Product Codes: EAN","Product Codes: UPC","Product Codes: PartNumber","Parent ASIN","Variation ASINs","Freq. Bought Together","Type","Manufacturer","Brand","Product Group","Model","Variation Attributes","Color","Size","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Hazardous Materials","Adult Product","Trade-In Eligible","Prime Eligible (Buy Box)","Subscribe and Save","One Time Coupon: Absolute","One Time Coupon: Percentage","Subscribe and Save Coupon: Percentage"
"com","https://m.media-amazon.com/images/I/51c7omNoGTL.jpg;https://m.media-amazon.com/images/I/51a3mmOFnzL.jpg;https://m.media-amazon.com/images/I/51C61Ah8sQL.jpg;https://m.media-amazon.com/images/I/51gAi5V3cpL.jpg;https://m.media-amazon.com/images/I/51r++1UTNbL.jpg","Lifeable Probiotic 10 Billion + Vitamin E, Gummies Bundle - Great Tasting, Vitamin Supplement, Gluten Free, GMO Free, Chewable Gummy","1130047","1112457","","Health & Household","# 3,990 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/06/21 17:48","$ 32.76","$ 32.76","1","0 %","3rd Party (A2IA2BJ4Z8LR0T)","yes","no","","","100 %","$ 32.76","$ 32.76","0 %","","$ 32.76","-","","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 39.48","","","","","","","1","1","1","0","","","2022/08/01","2023/05/30","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0B4Z75X7B","","","","","","","NUTRITIONAL_SUPPLEMENT","","Lifeable","Drugstore","","","","","","","","","Product Bundle","180","","","","","","","0","","","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41F1HFt+XhL.jpg","(12 Pack) - Natures Aid - Vitamin C 1000mg Time Release | 30's | 12 Pack Bundle","1131057","1113384","","Health & Household","# 3,991 | Top 33% | Vitamin C Supplements","","","","0","0","2023/05/15 07:00","$ 204.98","$ 204.98","9899","0 %","3rd Party (ANTRMWU1HMUZM)","no","no","","","100 %","$ 199.99","$ 199.99","0 %","","","-","","-","","$ 204.98","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2023/01/25","2015/06/23","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B010DSCRGS","9066716498280","","NA-12110-12Pack","B01BFGRRH6","B00VVLN3JC,B016IVM7K0,B010DSCXOO,B010DSD0Y6,B010DSD4F6,B010DSCNF8,B010DSCRGS","","VITAMIN","Natures Aid","Natures Aid","Drugstore","","Size: Pack Of 12;","","Pack Of 12","","","","","","12","","","","","","","12","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/31N8Kvma20L.jpg;https://m.media-amazon.com/images/I/312m+3ZujML.jpg;https://m.media-amazon.com/images/I/416Mq7sl+3L.jpg","Nature's Truth Aromatherapy (Pack of 2)","1131068","1114756","","Health & Household","# 3,992 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/02/15 22:46","$ 15.13","$ 15.03","","0 %","3rd Party (A3KGCU4HM6EAVD)","no","no","","","100 %","$ 14.99","$ 14.99","0 %","","","-","","-","","$ 14.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","4","5","0","4","","","2020/04/12","2018/09/19","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B086Z7YDSH","0840093103116","840093103116","840093103116","","","","ESSENTIAL_OIL","Nature's Truth","Nature's Truth","Drugstore","","","","","","","","","","2","","","","","","","2","","","Proper Shipping Name: COMBUSTIBLE LIQUID, N.O.S.; United Nations Regulatory Id: NA1993; Regulatory Packing Group: III; Transportation Regulatory Class: 3; Exception: AE_Unregulated, AU_Unregulated, BR_Unregulated, CA_CombustibleLiquidGround, CN_Unregulated, DE_Unregulated, EG_Unregulated, ES_Unregulated, FR_Unregulated, GB_Unregulated, IN_GroundOnly, IT_Unregulated, JP_GroundOnly, MX_Unregulated, NL_Unregulated, PL_Unregulated, SA_Unregulated, SE_Unregulated, SG_Unregulated, TR_CombustibleLiquid, US_CombustibleLiquidGround;","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/31pheKKnFJL.jpg","Sleep Spray-25 ml Brand: Martin & Pleasance","1133481","1116999","","Health & Household","# 3,993 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/02/07 19:12","$ 29.78","$ 29.78","993","0 %","3rd Party (A1NWHVG6ZRL80)","no","no","","","100 %","$ 17.14","$ 17.14","0 %","","","-","","-","$ 29.78","$ 29.78","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2017/03/13","2010/10/14","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00MBLYA20","","","","","","","HEALTH_PERSONAL_CARE","Martin & Pleasance","Martin & Pleasance","Drugstore","","","","","","","","","Health and Beauty","","","","","","","14","1","","","Transportation Regulatory Class: 0;","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41e7+MbJpCL.jpg;https://m.media-amazon.com/images/I/51GxBp0zdCL.jpg;https://m.media-amazon.com/images/I/51dk0jF7CYL.jpg;https://m.media-amazon.com/images/I/61TkQedYDZL.jpg;https://m.media-amazon.com/images/I/61J7EuYAkEL.jpg","Sentinel Chewable Vitamin C 500 mg, Antioxidant Immune System Support*, 90 Tablets","1134425","1117872","","Health & Household","# 3,994 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/01/17 03:06","$ 11.99","$ 11.99","21","60 %","3rd Party (A39V5VX6S0EVTZ)","yes","no","","","100 %","$ 11.99","$ 11.99","0 %","","$ 11.99","$ 4.08","15.01 %","$ 1.80","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 19.99","","","","","","","1","1","1","0","","","2020/10/31","2020/10/18","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B08LF18RZ9","0028245501168","028245501168","US","","","","VITAMIN","Action Labs, Inc","Sentinel","Drugstore","","","","90","","","","","","90","","","","","265","170","90","","","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/410ckbEbHYL.jpg","Aloe Vera 84% Crème-113 g Brand: Jason Naturals","1134505","1116944","","Health & Household","# 3,995 | Top 33% | Vitamin C Supplements","","","","-1","-1","2022/10/30 17:32","$ 21.20","$ 21.20","992","0 %","3rd Party (A1NWHVG6ZRL80)","no","no","","","100 %","$ 8.56","$ 8.56","0 %","","","-","","-","","$ 21.20","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2017/10/20","","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0045P8QVQ","","","","","","","SKIN_MOISTURIZER","Jason Naturals","Jason Naturals","Beauty","","","","","","","","","","1","","","","","","","0","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41f0jlu-lFL.jpg;https://m.media-amazon.com/images/I/41-sj5ajoqL.jpg;https://m.media-amazon.com/images/I/51hfh1sOvKL.jpg","Prescribed for Life Amla - Goosberry Fruit Powder (Phyllanthus emblica), 25 kg","1135312","1118686","","Health & Household","# 3,996 | Top 33% | Vitamin C Supplements","","","","0","0","2023/11/05 01:16","$ 839.99","$ 839.99","500","0 %","3rd Party (A2PLP4BOVOPKB4)","no","no","","","100 %","$ 839.99","$ 839.99","0 %","","","-","","-","","$ 839.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 578.99","$ 578.99","","","","","","","1","1","0","1","","","2020/01/16","2019/03/28","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07Q4F279Q","","","amla-25kg","B07Q5HJ4PN","B07Q4FFVSM,B07Q4FH1Z1,B07Q3H4HRV,B07Q5JM5GS,B07Q4F279Q","","FRUIT","Prescribed For Life","Prescribed For Life","Grocery","","Size: 25 kg (55 Pound);","","25 kg (55 lb)","","","","","","","","","","","","","1","38654","25002","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61IVvEoJLgL.jpg;https://m.media-amazon.com/images/I/61yzBNukX7L.jpg","Nb Vit C 1000mg Caps Size 100ct","1135549","1117148","","Health & Household","# 3,998 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/01/22 00:08","$ 81.10","$ 81.10","4","65 %","3rd Party (A82MLX8CMW8NO)","no","no","","","100 %","$ 81.10","$ 81.10","65 %","","","-","","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2017/01/27","2016/07/11","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00IG0R59A","","","","","","","VITAMIN","US Nutrition/Natures Bounty","","Drugstore","","","","1 Count (Pack of 500)","","","","","","500","","","","","","","5","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61oj9FKwHIL.jpg;https://m.media-amazon.com/images/I/71dYeulKUjS.jpg;https://m.media-amazon.com/images/I/71ZQD3VdQDS.jpg;https://m.media-amazon.com/images/I/71LKGC4F4AS.jpg;https://m.media-amazon.com/images/I/71POGrTvcAS.jpg;https://m.media-amazon.com/images/I/71tcwCb2UaS.jpg;https://m.media-amazon.com/images/I/812iLwR2mNL.jpg;https://m.media-amazon.com/images/I/41ONMqUvezL.jpg","Admart Amla Powder, Baheda Powder and Harad Powder | Immunity Booster Super Saver Combo Pack - 200 GM Each = 600 GM By B Naturall","1135655","1119596","","Health & Household","# 3,999 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/02/21 09:08","$ 61.60","$ 62.04","11","0 %","3rd Party (AG1H7A18TRLE9)","no","no","","","100 %","$ 61.60","$ 62.04","0 %","","","$ 5.57","15 %","$ 9.24","","$ 62.59","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","2","4","0","4","","","2022/07/24","2022/07/20","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0B756ZCF6","4383474139947","","","","","","FRUIT","Admart","Admart","Grocery","","","","","","","","","","","","","","","","600","1","","200","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/31cn6u2llJL.jpg","Red Sunset Henna Hair Colour (60g) Brand: Colora Henna","1137395","1120329","","Health & Household","# 4,000 | Top 33% | Vitamin C Supplements","","4","1","-1","-1","2022/10/30 17:32","$ 22.14","$ 22.14","998","0 %","3rd Party (A1NWHVG6ZRL80)","no","no","","","100 %","$ 9.50","$ 9.50","0 %","","","-","","-","","$ 22.14","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2017/10/22","","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0032FGCIE","0718347430236","718347430236","","","","","HAIR_COLORING_AGENT","Colora Henna","Colora Henna","Beauty","","","","","","","","","","1","","","","","","","0","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/21IIM35pLBL.jpg","Relora 250mg (60 Capsules) Brand: Natures Harmony - Canadian","1145472","1130324","","Health & Household","# 4,003 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/01/22 21:32","$ 48.75","$ 48.75","997","0 %","3rd Party (A1NWHVG6ZRL80)","no","no","","","100 %","$ 35.12","$ 35.12","0 %","","","-","","-","","$ 48.75","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2016/11/14","2005/10/17","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0002DUOLU","0023027002826","023027002826","","","","","NUTRITIONAL_SUPPLEMENT","Natures Harmony - Canadian","Natures Harmony - Canadian","Drugstore","","","","","","","","","","60","","","","","","22","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/31YFwnkDBeL.jpg;https://m.media-amazon.com/images/I/311hq7tItRL.jpg;https://m.media-amazon.com/images/I/51Gp-CxFnAL.jpg;https://m.media-amazon.com/images/I/41rT0eUjXOL.jpg;https://m.media-amazon.com/images/I/41jFCkTK-9L.jpg;https://m.media-amazon.com/images/I/41n4CQ33ItL.jpg;https://m.media-amazon.com/images/I/51EgZsl5fNL.jpg","Life Solutions Liquid Vitamin C 16Floz - Micro Enhanced Immune Support","1145901","1130075","","Health & Household","# 4,004 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/05/07 16:24","$ 31.49","$ 31.49","49","0 %","3rd Party (A1QJD5D29RQIJ3)","no","no","","","100 %","$ 31.49","$ 31.49","0 %","","","$ 6.00","14.99 %","$ 4.72","","$ 31.49","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 29.99","","","","","","","1","1","0","1","","","2020/09/04","2020/08/23","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B08FKH1KMD","","","","","","","VITAMIN","Life Solutions Inc","Life Solutions","Drugstore","","","Amber Brown Bottle","1 Count (Pack of 1)","","","","","","1","","","","","2112","907","1","676","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61VPvGThSMS.jpg;https://m.media-amazon.com/images/I/71cKEEDl+VS.jpg;https://m.media-amazon.com/images/I/71zsgKoNKwS.jpg;https://m.media-amazon.com/images/I/71YWLzrzObS.jpg","Liposomal Vitamin C 1200mg + Cholesterol Support Supplement Bundle","1146310","1126024","","Health & Household","# 4,005 | Top 33% | Vitamin C Supplements","","5","1","-1","-1","2024/01/23 20:24","$ 44.49","$ 42.97","1","51 %","3rd Party (A128T0X7FVM5PP)","yes","no","","","100 %","$ 44.49","$ 42.97","51 %","","$ 39.99","-","","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","1","0","","","2021/06/30","2021/04/06","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B091TTCR5F","","","","","","","VITAMIN","","Simply Potent","Drugstore","","","","1200","","","","","Product Bundle","152","","","","","","","0","","","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/31z3z9rN75L.jpg","Adrena Sense (90Capsules) Brand: WomenSense","1147163","1132423","","Health & Household","# 4,008 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/01/21 19:08","$ 30.53","$ 34.78","2","0 %","3rd Party (A1879T88ZPE2FJ)","no","no","","","100 %","$ 24.53","$ 24.50","0 %","","","-","","-","","$ 29.85","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","2","2","0","2","","","2017/07/11","","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0032FFTPG","","","","","","","NUTRITIONAL_SUPPLEMENT","WomenSense","WomenSense","Beauty","","","","","","","","","","90","","","","","","","0","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41V3evkjMPL.jpg","Vitamin C Ascorbic Acid Powder 1lb","1148389","1133451","","Health & Household","# 4,009 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/01/29 07:08","$ 18.99","$ 19.32","17","22 %","3rd Party (A3AKPZ3YLFRNFP)","no","no","","","100 %","$ 18.99","$ 19.32","22 %","","","-","","-","","$ 19.28","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2014/09/28","2011/06/23","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0057RND7I","","","","","","","VITAMIN","","holisherb","Drugstore","","","","1.00 Pound (Pack of 1)","","","","","","1","","","","","","","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61UrYDZRjJL.jpg;https://m.media-amazon.com/images/I/61qaKY+tIlL.jpg;https://m.media-amazon.com/images/I/A15TFEhmjNL.jpg","Prescribed For Life Acerola Powder (25% Ascorbic Acid) | Acerola Cherry Extract Powder | Source of Natural Vitamin C | Vegan, Gluten Free, Non GMO (4 oz / 113 g)","1149359","1096449","","Health & Household","# 4,010 | Top 33% | Vitamin C Supplements","","","","0","0","2021/12/09 10:56","$ 25.99","$ 25.99","497","0 %","3rd Party (A2PLP4BOVOPKB4)","no","no","","","100 %","$ 25.99","$ 25.99","0 %","","","-","","-","","$ 25.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 28.99","$ 26.30","","","","","","","1","1","0","1","","","2020/02/20","2020/01/22","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0844XTYYX","","","acerola-25pct-4oz","B07Q5JPFPG","B07Q6LNF7D,B07Q5GHSJW,B0844XTYYX,B07Q5HB1G7,B07Q5HDSFH,B0844LWD9F,B07NVWZJ81,B0844DTH7L","","HERBAL_SUPPLEMENT","Prescribed For Life","Prescribed For Life","Drugstore","","FlavorName: 113 g;","","3.99 Ounce (Pack of 1)","","","","","","1","","","","","","","1","1315","113","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/71oXQ9dPikL.jpg;https://m.media-amazon.com/images/I/71Na3oc9VHL.jpg;https://m.media-amazon.com/images/I/A15TFEhmjNL.jpg","Prescribed For Life Lemon Peel - Natural Bioflavonoid Powder (Citrus limonium), 25 kg","1151546","1136101","","Health & Household","# 4,013 | Top 33% | Vitamin C Supplements","","","","0","0","2021/04/23 10:40","$ 457.99","$ 457.99","498","0 %","3rd Party (A2PLP4BOVOPKB4)","no","no","","","100 %","$ 457.99","$ 457.99","0 %","","","-","","-","","$ 457.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 571.99","","","","","","","1","1","0","1","","","2020/01/16","2019/03/29","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07Q5G638P","","","lemon-peel-25kg","B07NVX37N8","B07Q6L2KC9,B07Q5FZFVD,B07Q5G32LP,B07NVX35N3,B07Q5G638P","","NUTRITIONAL_SUPPLEMENT","Prescribed For Life","Prescribed For Life","Drugstore","","Size: 25 kg (55 Pound);","","25 kg (55 Pound)","","","","","","","","","","","","","1","38654","25002","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/71xLljmSS4L.jpg","Vitamin C Crystals - 1 lb. Total 8 Packs","1153888","1140641","","Health & Household","# 4,014 | Top 33% | Vitamin C Supplements","","","","-1","-1","2024/02/22 09:16","$ 130.78","$ 131.21","1","15 %","3rd Party (A19497B1AUMQOH)","no","no","","","100 %","$ 130.68","$ 131.21","0 %","","","-","","-","$ 130.68","$ 129.36","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","3","4","0","3","","","2016/05/23","2013/09/11","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B001G3SVUG","0733739007919","733739007919","3000791X8","","","B00028LX1U","VITAMIN","Now Foods","Now Foods","Drugstore","","","","1.00 Pound (Pack of 8)","","","","","","8","","","","","","","8","","454","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/71O8r8P+gBS.jpg","AMALAKI Powder (USDA Certified Organic) Ayurvedic Herb Emblica officinalis - 250g Zip Lock Pouch (Pack of 2)","1155756","1142378","","Health & Household","# 4,018 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/12/04 20:16","$ 34.98","$ 34.98","498","0 %","3rd Party (A3I05Z56DQ2XF5)","no","no","","","100 %","$ 29.99","$ 29.99","0 %","","","-","","-","","$ 33.26","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2021/07/12","2021/07/03","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B098LWKZ2B","8904143452431","","","","","","HERBAL_SUPPLEMENT","GOPALA AYURVEDA","Gopala Ayurveda","Drugstore","","","","","","","","","","2","","","","","","","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/51VQcZDRJNL.jpg","Airborne Immune Support Supplement with Vitamin C, Chewable Tablets-Berry-32 ct - Buy Packs and SAVE (Pack of 5)","1157790","1144718","","Health & Household","# 4,021 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/08/19 13:12","$ 52.95","$ 52.95","3","0 %","3rd Party (A2IU51RGDZTI9L)","no","no","","","100 %","$ 52.95","$ 52.95","0 %","","","-","","-","","$ 52.95","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2018/03/25","2016/12/07","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B01LZB9R0T","","","","","","","NUTRITIONAL_SUPPLEMENT","","Airborne","Drugstore","","","","","","","","","","168","","","","","","","5","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41MJQzlBjdL.jpg","Vistra Acerola Cherry Vitamin C 1000 Mg Vitamin C Plus Citrus Bioflavonoids 45 Capsules","1159253","1146726","","Health & Household","# 4,024 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/11/18 04:28","$ 70.00","$ 70.00","","0 %","3rd Party (A2FLCMVWCVSPAY)","no","no","","","100 %","$ 45.00","$ 45.00","0 %","","","-","","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","2","1","0","1","","","2016/05/22","2013/12/05","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00H4918JM","","","","","","","VITAMIN","Thailand","Vistra","Drugstore","","","","1 Count (Pack of 45)","","","","","","45","","","","","","","45","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/613+Gt-0cyL.jpg;https://m.media-amazon.com/images/I/71r6RONRgKL.jpg","Citrus Bioflavonoid Complex","1160392","1147471","","Health & Household","# 4,026 | Top 33% | Vitamin C Supplements","","","","-1","-1","2022/07/27 01:24","$ 15.98","$ 15.98","3","0 %","3rd Party (A3VZZW94RWU4W5)","no","no","","","100 %","$ 15.98","$ 15.98","0 %","","","-","","-","","$ 15.98","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2017/04/21","2017/03/03","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B06XDT8HMH","0705332908504","705332908504","V5433","","","","VITAMIN","Vitabase","Vitabase","Drugstore","","","","1 Count (Pack of 1)","","","","","","1","","","","","","","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41FOVrvKlCL.jpg;https://m.media-amazon.com/images/I/41iFYIlDyML.jpg;https://m.media-amazon.com/images/I/41PHf0wfDFL.jpg;https://m.media-amazon.com/images/I/41l6ddMIcCL.jpg;https://m.media-amazon.com/images/I/51zfT1E0uqL.jpg;https://m.media-amazon.com/images/I/41dd1fsFi6L.jpg","Totally Natural Remedies Ultimate Vitamin C 1000mg, Supports Healthy Immune System, Vegan, 60 Tablets, 1 Month Supply Beige","1161711","1149040","","Health & Household","# 4,028 | Top 33% | Vitamin C Supplements","","","","-1","-1","2023/08/13 21:00","$ 15.90","$ 15.90","2","0 %","3rd Party (A1JEG84EBH0E72)","no","no","","","100 %","$ 15.90","$ 15.90","0 %","","","$ 3.86","15.03 %","$ 2.39","","$ 15.90","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","0","1","","","2020/07/20","2020/07/19","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07V1FDS7K","0072929836145","072929836145","08234857837","","","","VITAMIN","Totally Products LLC","Totally Natural Remedies","Drugstore","","","Beige","Small","","","","","Health and Beauty","60","","","","","123","68","1","467","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/51PSlDTRJhL.jpg;https://m.media-amazon.com/images/I/51bFznLUiNL.jpg;https://m.media-amazon.com/images/I/51xlbEH4UlL.jpg;https://m.media-amazon.com/images/I/51SulK+GTIL.jpg","Pampas Supplements.com Vitamin C Powder - Ascorbic Acid Vitamin C - Vitamin C Supplement - Ascorbic Acid Powder - Best Vitamin C - Powdered Vitamin C (1000 Grams (2.2 lbs))","1163924","1150785","","Health & Household","# 4,029 | Top 33% | Vitamin C Supplements","","","","0","0","2023/05/22 12:28","","","","-","","no","no","","","100 %","$ 38.00","$ 38.00","0 %","","","-","","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","","","","","2023/05/22","2022/02/22","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B09T3H1MQQ","0655479674643","655479674643","CUW825","B09T3JFTMG","B09T3JKCXR,B09T3H11T7,B09T3H1MQQ","","VITAMIN","Pampas Supplements.com","Pampas Supplements.com","Drugstore","","Size: 35.27 Ounce (Pack of 1);","","35.27 Ounce (Pack of 1)","","","","","","1","","","","","","","35","","","","no","no","no","no","-","-","-"
